"id","station","elevation","latitude","longitude","date","prcp","tmax","tmin"
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-11,5,178,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-13,8,139,-39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-14,124,139,17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-15,0,117,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-16,0,122,-11
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-17,0,106,17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-18,0,128,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-19,36,133,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-20,0,144,17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-21,76,106,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-22,28,161,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-23,0,178,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-24,5,150,22
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-25,0,128,-6
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-26,0,100,6
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-27,0,111,-28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-28,10,72,-17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-29,0,89,11
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2015-12-31,0,94,-17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-01,0,117,0
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-02,0,94,-6
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-03,0,106,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-04,25,128,33
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-05,218,111,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-06,104,111,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-07,216,111,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-08,3,106,17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-09,36,111,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-10,13,111,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-11,0,133,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-12,0,139,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-13,130,133,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-14,5,156,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-15,36,117,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-16,104,117,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-17,8,144,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-18,173,133,106
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-19,152,161,117
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-20,97,183,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-21,0,139,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-22,43,156,100
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-23,69,144,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-24,5,156,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-25,3,150,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-26,0,156,22
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-27,0,144,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-28,3,183,50
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-29,3,133,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-30,20,156,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-01-31,0,167,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-01,0,128,50
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-02,3,128,22
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-03,8,89,22
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-04,5,111,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-05,0,139,17
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-06,3,172,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-07,0,183,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-08,0,211,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-09,0,233,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-10,0,217,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-11,0,206,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-12,0,211,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-13,0,222,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-14,0,233,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-15,0,239,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-16,0,261,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-17,0,228,89
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-18,135,200,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-19,36,161,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-20,13,161,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-21,0,161,28
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-22,0,194,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-23,0,211,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-24,0,206,44
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-25,0,217,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-26,0,233,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-27,0,228,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-28,0,194,61
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-02-29,0,200,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-01,0,239,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-02,0,233,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-03,0,222,117
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-04,5,189,122
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-05,208,189,133
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-06,366,183,89
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-07,99,161,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-08,3,133,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-09,0,139,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-10,5,167,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-11,203,167,117
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-12,102,144,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-13,201,139,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-14,91,139,89
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-15,0,178,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-17,0,222,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-18,0,250,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-19,0,233,78
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-20,0,239,94
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-23,0,178,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-24,0,211,67
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-25,0,239,83
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-26,0,244,111
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-27,0,256,89
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-28,0,211,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-29,0,172,72
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-30,0,194,39
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-03-31,0,222,56
"GHCND:USC00042294","Davis",18.3,38.5349,-121.7761,2016-04-01,0,239,67
